;modelo;combustivel;preco;ano;km;cor;cambio;cidade;airbag motorista;freios ABS;airbag passageiro;ar-condicionado;direção elétrica;volante com regulagem de altura;travas elétricas;cd player com MP3;entrada USB;vidros elétricos dianteiros;limajuste de alturap. traseiro;desemb. traseiro;alarme;ajuste de altura;distribuição eletrônica de frenagem,;controle de tração;retrovisores elétricos;piloto automático;Kit Multimídia;bancos de couro;limp. traseiro;motor
2582;Fiat Palio Fire Way;Flex;38000.0;2016;132.272;Branco;0;Cacoal;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1000.0
2583;Fiat Grand Siena Tetrafuel;Flex;38000.0;2015;184.589;Branco;0;Curitiba;1;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1400.0
2584;Ford Ka Hatch SE Plus;Flex;38000.0;2014;137.0;Prata;0;São José do Rio Preto;1;1;1;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
2585;Renault Logan Expression;Flex;38000.0;2014;116.0;Branco;0;São Paulo;1;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1000.0
2586;Renault Logan Expression;Flex;38000.0;2015;140.0;Branco;0;Araraquara;1;1;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1000.0
2587;Ford Ka Hatch SE;Flex;38000.0;2015;75.0;Branco;0;Ribeirão Preto;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1000.0
2588;Fiat Uno Way;Flex;38000.0;2015;130.0;Vermelho;0;Pacajus;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
2589;Chevrolet Celta LT;Flex;38000.0;2014;115.0;Branco;0;Jundiaí;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
2590;Volkswagen Gol  TEC;Flex;38000.0;2014;105.917;Branco;0;Lins;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;0;1;0;0;0;1;1000.0
2591;Volkswagen Fox  TEC;Flex;38000.0;2013;143.0;Prata;0;Bauru;1;1;1;1;0;0;1;0;1;1;0;1;0;1;0;0;1;0;0;0;1;1000.0
2592;Chevrolet Agile LTZ;Flex;38000.0;2012;103.021;Prata;0;Lins;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1400.0
2593;Volkswagen Gol;Flex;38000.0;2012;194.0;Preto;0;Sombrio;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1600.0
2594;Fiat Idea Adventure  E.TorQ;Flex;38000.0;2013;135.233;Verde;1;Ilha Solteira;1;1;1;1;0;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;1;1800.0
2595;Volkswagen Fox  VHT;Flex;38000.0;2012;173.0;Preto;0;Sinop;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1600.0
2596;Volkswagen Fox  VHT;Flex;38000.0;2012;142.742;Vermelho;0;Caicó;0;0;0;1;0;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1600.0
2597;Honda Fit EX;Flex;38000.0;2009;200.25;Prata;0;Mogi das Cruzes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500.0
2598;Honda Fit EX;Gasolina;38000.0;2007;100.0;Vermelho;1;Santos;1;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1500.0
2599;Toyota Etios Sedan XS;Flex;38200.0;2013;172.416;Prata;0;Guarapuava;1;1;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1500.0
2600;Honda Fit LX;Flex;38490.0;2010;189.0;Prata;0;Campinas;1;0;1;1;0;1;1;1;0;1;0;1;1;1;0;0;1;0;0;0;1;1400.0
2601;Kia Soul  U.113;Flex;38499.0;2011;88.4;Preto;0;São Vicente;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1600.0
2602;Ford Focus Sedan GLX;Flex;38500.0;2011;136.0;Prata;1;Campinas;0;0;0;1;0;1;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;2000.0
2603;Kia Picanto   J318;Flex;38599.0;2014;75.049;Preto;0;São Paulo;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1000.0
2604;Nissan March  S;Flex;38600.0;2017;70.978;Cinza;0;Rio de Janeiro;1;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1000.0
2605;Renault Sandero Expression;Flex;38700.0;2014;122.845;Branco;0;Catanduva;0;1;0;1;0;1;1;0;0;1;0;1;1;1;0;0;0;0;0;0;1;1000.0
2606;Ford New Fiesta Hatch New Fiesta S;Flex;38700.0;2014;98.999;Preto;0;Curitiba;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1500.0
2607;Volkswagen Fox  TEC;Flex;38700.0;2013;83.5;Preto;0;São Gonçalo;1;1;1;1;0;1;1;0;0;0;0;1;1;1;0;0;1;0;0;0;1;1000.0
2608;Citroën C3 Tendance;Flex;38700.0;2013;148.0;Branco;0;Santa Bárbara D'Oeste;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1500.0
2609;Renault Sandero Stepway;Flex;38700.0;2011;113.008;Prata;0;Santos;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1600.0
2610;Volkswagen Jetta;Gasolina;38700.0;2007;86.0;Prata;1;São Paulo;1;1;0;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;1;0;2500.0
2611;Nissan Versa  SL;Flex;38770.0;2012;133.718;Prata;0;Osasco;1;1;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1600.0
2612;Volkswagen Polo Hatch.  I-Motion;Flex;38790.0;2012;104.0;Cinza;1;São Paulo;1;1;0;1;0;1;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;1600.0
2613;Fiat Palio Attractive  Evo;Flex;38800.0;2015;99.0;Azul;0;São Paulo;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
2614;Peugeot 308 Feline  16v;Flex;38800.0;2012;139.805;Cinza;1;São Bernardo do Campo;0;1;1;1;0;1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;1;2000.0
2615;Volkswagen Fox  VHT;Flex;38800.0;2012;142.431;Vermelho;0;São Bernardo do Campo;0;1;1;1;0;0;1;0;0;0;0;1;1;1;0;0;1;0;1;0;1;1600.0
2616;Fiat 500 Cult;Flex;38800.0;2011;65.0;Prata;0;Vila Velha;1;1;1;1;0;1;1;1;0;1;0;1;1;0;0;1;1;0;0;0;1;1400.0
2617;Fiat Uno Sporting;Flex;38800.0;2012;59.0;Prata;0;Jaú;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1400.0
2618;Chevrolet Astra Hatch Advantage;Flex;38800.0;2011;160.0;Preto;1;Louveira;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;1;2000.0
2619;Nissan March  SR;Flex;38887.0;2013;159.0;Cinza;0;Sorocaba;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1600.0
2620;Chevrolet Celta LT;Flex;38890.0;2014;123.071;Cinza;0;São Paulo;1;1;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1000.0
2621;Volkswagen Gol  TEC;Flex;38890.0;2014;169.9;Prata;0;São Paulo;1;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1000.0
2622;Volkswagen Gol  TEC City;Flex;38890.0;2014;153.0;Preto;0;Barueri;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1000.0
2623;Fiat Palio Essence;Flex;38890.0;2013;89.0;Cinza;1;São Paulo;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1600.0
2624;Citroën C3 Origine;Flex;38890.0;2013;115.701;Preto;0;Guarulhos;1;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1500.0
2625;Fiat Punto Attractive;Flex;38890.0;2013;167.713;Branco;0;São Paulo;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1400.0
2626;Nissan Livina S;Flex;38890.0;2014;100.02;Prata;1;São Paulo;1;1;1;1;0;1;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;1800.0
2627;Volkswagen Gol  TEC;Flex;38890.0;2013;155.141;Preto;0;Barueri;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1000.0
2628;Volkswagen Voyage Comfortline;Flex;38890.0;2012;127.945;Preto;0;Guarulhos;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;1600.0
2629;Toyota Etios Sedan XLS;Flex;38890.0;2013;133.0;Preto;0;Campinas;1;1;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1500.0
2630;Fiat Palio Attractive;Flex;38890.0;2013;119.0;Prata;0;São Paulo;1;1;1;1;0;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;1;1400.0
2631;Chevrolet Cobalt LTZ;Flex;38890.0;2013;130.0;Preto;0;Santo André;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;1;1;0;0;1800.0
2632;Chevrolet Cobalt LT;Flex;38890.0;2012;106.0;Preto;0;Osasco;1;1;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1400.0
2633;Chevrolet Sonic Hatch LT;Flex;38890.0;2012;141.397;Preto;1;Guarulhos;1;1;1;1;0;1;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;1600.0
2634;Nissan Tiida SL;Flex;38890.0;2011;127.0;Preto;0;São Paulo;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;1;1;0;1;1;1800.0
2635;Volkswagen Fox  VHT;Flex;38890.0;2012;99.861;Vermelho;0;Osasco;0;0;0;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;1;1600.0
2636;Volkswagen Fox  VHT;Flex;38890.0;2011;110.763;Cinza;0;Sorocaba;0;0;0;0;0;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;1;1600.0
2637;Volkswagen Fox  VHT;Flex;38890.0;2011;100.0;Prata;0;Barueri;0;0;0;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;1;1600.0
2638;Nissan Grand Livina SL;Flex;38890.0;2010;134.675;Prata;1;Osasco;1;1;1;1;0;0;1;0;0;1;0;1;1;1;0;0;1;0;0;1;1;1800.0
2639;Toyota Corolla Sedan XEi;Gasolina;38890.0;2007;123.9;Azul;1;Mogi das Cruzes;1;1;1;1;0;1;1;0;0;1;0;1;1;1;0;0;1;0;1;1;0;1800.0
2640;Toyota Corolla Sedan XEi;Gasolina;38890.0;2006;123.0;Prata;1;São Paulo;1;0;1;1;0;1;0;1;1;1;0;0;1;0;0;0;1;0;0;1;0;1800.0
2641;Honda Fit LX;Flex;38897.0;2009;134.4;Cinza;0;São Paulo;1;0;1;1;0;1;1;1;0;1;0;1;1;1;0;0;1;0;0;0;1;1400.0
2642;Renault Sandero Authentique  SCe;Flex;38900.0;2017;156.949;Cinza;0;Belo Horizonte;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1000.0
2643;CAOA Chery QQ Look;Flex;38900.0;2017;32.0;Prata;0;Porto Velho;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
2644;Fiat Mobi Evo Easy;Flex;38900.0;2017;106.536;Branco;0;São José dos Pinhais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
2645;Renault Sandero Authentique  SCe;Flex;38900.0;2017;117.0;Prata;0;Goiânia;1;1;1;1;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;1;1000.0
2646;Fiat Palio Fire;Flex;38900.0;2017;126.0;Prata;0;São Paulo;1;0;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1000.0
2647;Renault Sandero Authentique;Flex;38900.0;2015;103.132;Branco;0;Curitiba;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1000.0
2648;Renault Sandero Authentique;Flex;38900.0;2015;141.0;Branco;0;Belo Horizonte;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1000.0
2649;Volkswagen Up!  E-Flex take up!;Flex;38900.0;2016;63.065;Vermelho;0;Goiânia;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1000.0
2650;Renault Sandero Authentique;Flex;38900.0;2015;144.733;Prata;0;Campinas;0;1;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1000.0
2651;Nissan March  S;Flex;38900.0;2015;147.189;Preto;0;Guarulhos;1;1;1;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1;1000.0
2652;Fiat Palio Fire Way;Flex;38900.0;2015;115.93;Branco;0;Matão;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1000.0
2653;Fiat Uno Attractive;Flex;38900.0;2016;105.19;Prata;0;Matão;1;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1000.0
2654;Fiat Uno Attractive;Flex;38900.0;2016;115.756;Prata;0;Carapicuíba;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1;1000.0
2655;Renault Sandero Expression;Flex;38900.0;2015;78.0;Branco;0;São José dos Campos;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;0;0;0;1;0;1;1000.0
2656;Renault Clio Expression;Flex;38900.0;2015;72.58;Vinho;0;São Bernardo do Campo;1;1;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1000.0
2657;Renault Clio Expression;Flex;38900.0;2015;130.754;Vermelho;0;São Paulo;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
2658;Chevrolet Classic LS  VHCE;Flex;38900.0;2015;41.0;Prata;0;Parnamirim;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1000.0
2659;Volkswagen Gol  TEC Special;Flex;38900.0;2014;139.7;Branco;0;Curitiba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
2660;Peugeot 208 Active Pack;MultiFlex (Alc;38900.0;2014;78.0;Prata;0;Araruama;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;0;0;0;1;0;0;1500.0
2661;Volkswagen Gol  TEC City;Flex;38900.0;2014;104.265;Prata;0;Cuiabá;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
2662;Renault Sandero Expression Easy-r;Flex;38900.0;2014;135.0;Branco;1;Curitiba;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1600.0
2663;Fiat Palio Attractive  Evo;MultiFlex (Alc;38900.0;2014;79.0;Preto;0;Rio de Janeiro;1;0;1;1;0;1;1;0;0;1;0;1;1;1;0;0;0;0;0;0;1;1000.0
2664;Ford Ka Sedan SE Plus  16v;Flex;38900.0;2015;67.587;Prata;0;Niterói;1;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1500.0
2665;Volkswagen Up!  E-Flex take up!;Flex;38900.0;2014;107.0;Branco;0;Araranguá;1;1;1;1;0;1;1;0;0;1;0;1;1;1;0;0;0;0;0;0;1;1000.0
2666;Volkswagen Voyage  TEC Trendline;Flex;38900.0;2014;140.0;Prata;0;São Paulo;1;1;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1000.0
2667;Peugeot 208 Active;Flex;38900.0;2014;141.0;Vermelho;0;Ponta Grossa;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1500.0
2668;Volkswagen Up!  E-Flex move up!;Flex;38900.0;2014;96.0;Vermelho;0;Colombo;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1000.0
2669;Volkswagen Up!  E-Flex take up!;Flex;38900.0;2014;97.0;Branco;0;Cuiabá;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1000.0
2670;Ford Ka Sedan SE Plus  16v;Flex;38900.0;2015;67.587;Prata;0;Rio de Janeiro;1;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1500.0
2671;Volkswagen Gol  TEC City;Flex;38900.0;2014;105.0;Prata;0;Cuiabá;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1000.0
2672;Renault Logan Dynamique;Flex;38900.0;2014;121.91;Prata;0;Belo Horizonte;1;1;1;1;0;0;1;1;1;1;0;1;1;0;0;0;1;0;0;1;0;1600.0
2673;Fiat Palio Attractive  Evo;Flex;38900.0;2014;101.69;Vermelho;0;São Paulo;1;1;1;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1400.0
2674;Fiat Siena EL;Flex;38900.0;2014;114.0;Branco;0;Goiânia;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1400.0
2675;Volkswagen Gol  TEC Trendline;Flex;38900.0;2014;187.0;Prata;0;Arujá;1;1;1;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1000.0
2676;Volkswagen Gol  TEC Trendline;Flex;38900.0;2015;96.052;Branco;0;Contagem;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
2677;Fiat Siena EL;MultiFlex (Alc;38900.0;2015;129.0;Cinza;0;Rio de Janeiro;1;1;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1400.0
2678;Volkswagen Gol  TEC Trendline;Flex;38900.0;2014;178.246;Prata;0;Arujá;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
2679;Ford Ka Sedan SE Plus  16v;Flex;38900.0;2015;67.587;Prata;0;Nova Iguaçu;1;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1500.0
2680;Volkswagen Up!  E-Flex take up!;Flex;38900.0;2014;121.366;Branco;0;Maringá;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
2681;Volkswagen Gol  VHT Trendline;Flex;38900.0;2015;89.0;Prata;0;São Paulo;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1600.0
2682;Volkswagen Gol  TEC;Flex;38900.0;2014;116.202;Preto;0;Batatais;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1000.0
2683;Fiat Idea Attractive;Flex;38900.0;2014;139.856;Branco;0;Santo André;0;1;0;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;1;1400.0
2684;Volkswagen Gol  TEC Trendline;Flex;38900.0;2014;143.476;Branco;0;Curitiba;1;1;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1000.0
2685;Ford Ka Hatch SE;Flex;38900.0;2015;60.0;Preto;0;Goiânia;1;0;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1000.0
2686;Volkswagen Gol  TEC City;Flex;38900.0;2014;65.0;Prata;0;Conselheiro Lafaiete;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1000.0
2687;Volkswagen Gol  TEC Trendline;Flex;38900.0;2014;125.137;Branco;0;Campinas;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1000.0
2688;Fiat Palio Attractive  Evo;Flex;38900.0;2014;117.0;Cinza;0;Boa Vista;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1000.0
2689;Volkswagen Gol  TEC Trendline;Flex;38900.0;2014;108.0;Cinza;0;Bauru;1;1;1;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
2690;Volkswagen Gol  TEC Trendline;Flex;38900.0;2014;105.652;Branco;0;Trindade;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
2691;Volkswagen Gol  TEC Trendline;GNV;38900.0;2015;78.954;Branco;0;Nova Iguaçu;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
2692;Citroën C3 Picasso Tendance;Flex;38900.0;2015;86.0;Prata;1;Rio de Janeiro;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1600.0
2693;Ford Ka Hatch SE;Flex;38900.0;2015;81.455;Branco;0;Recife;1;1;1;1;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1000.0
2694;Ford Fiesta Sedan SE  Rocam;Flex;38900.0;2013;95.756;Prata;0;Catanduva;1;1;1;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1600.0
2695;Fiat Idea Attractive;Flex;38900.0;2013;112.0;Prata;0;Praia Grande;1;1;1;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1400.0
2696;Volkswagen Gol  VHT City;Flex;38900.0;2013;180.34;Branco;0;São Pedro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600.0
2697;Citroën C3 Picasso GLX;Flex;38900.0;2014;99.213;Branco;0;Chapecó;1;1;1;1;0;1;1;0;0;0;0;1;1;1;0;0;1;0;0;0;1;1500.0
2698;Nissan March  S;Flex;38900.0;2014;158.0;Cinza;0;Sorocaba;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
2699;Renault Kangoo Express;Flex;38900.0;2013;156.362;Branco;0;Cotia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600.0
2700;Fiat Palio Attractive;Flex;38900.0;2014;119.0;Preto;0;Fortaleza;1;1;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1400.0
2701;Nissan Livina S;Flex;38900.0;2013;78.0;Cinza;0;São Paulo;0;0;0;1;0;0;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1600.0
2702;Fiat Palio Attractive;Flex;38900.0;2013;83.0;Prata;0;João Pessoa;0;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;0;0;1;0;1;1400.0
2703;Fiat Palio Attractive;Flex;38900.0;2014;92.0;Prata;0;Bauru;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1000.0
2704;Volkswagen Gol  VHT Highline;Flex;38900.0;2013;92.0;Preto;0;São Paulo;1;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1600.0
2705;Volkswagen Gol  TEC;Flex;38900.0;2013;112.85;Prata;0;Criciúma;1;0;1;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
2706;Volkswagen Gol  VHT City;Flex;38900.0;2014;83.413;Preto;0;São Paulo;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1600.0
2707;Fiat Uno Way;Flex;38900.0;2013;94.0;Preto;0;São José do Rio Preto;1;1;1;1;0;0;1;0;1;1;0;1;1;1;0;0;0;0;1;0;1;1000.0
2708;Nissan Livina X-Gear SL;Flex;38900.0;2013;220.0;Branco;1;Guarulhos;1;1;1;1;0;1;1;1;1;1;0;0;1;1;0;0;1;0;0;1;1;1800.0
2709;Kia Picanto   J318;Flex;38900.0;2013;86.0;Branco;0;São Paulo;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1000.0
2710;Citroën C3 Tendance;Flex;38900.0;2013;156.853;Preto;0;São Paulo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500.0
2711;Nissan Versa  SL;Flex;38900.0;2013;108.3;Cinza;0;Belo Horizonte;1;0;1;1;0;1;1;1;0;1;0;1;1;1;0;0;1;0;0;0;0;1600.0
2712;Volkswagen Fox  TEC;Flex;38900.0;2014;123.0;Preto;0;Fortaleza;1;1;1;1;0;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;1;1000.0
2713;Volkswagen Voyage  TEC;Flex;38900.0;2014;87.898;Preto;0;Rio de Janeiro;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1000.0
2714;Citroën C3 Tendance;Flex;38900.0;2013;129.873;Branco;0;Curitiba;1;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;1500.0
2715;Volkswagen Gol  TEC City;Flex;38900.0;2013;88.0;Preto;0;Mogi Guaçu;0;0;0;1;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1000.0
2716;Volkswagen Gol  TEC;Flex;38900.0;2013;71.632;Vermelho;0;Belo Horizonte;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
2717;Volkswagen Gol  TEC Seleção;Flex;38900.0;2014;161.0;Azul;0;Joinville;1;1;1;1;0;0;1;1;1;1;0;1;1;0;0;0;1;0;0;0;1;1000.0
2718;Fiat Grand Siena Attractive;Flex;38900.0;2013;145.579;Prata;0;Carapicuíba;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1400.0
2719;Chevrolet Cobalt LT;MultiFlex (Alc;38900.0;2014;93.0;Prata;0;São João de Meriti;1;1;1;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1400.0
2720;Fiat Palio Essence;Flex;38900.0;2013;135.0;Cinza;1;Bauru;1;1;1;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1600.0
2721;Fiat Uno Sporting;Flex;38900.0;2014;78.987;Branco;0;São Paulo;0;1;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1400.0
2722;Citroën C3 Tendance;Flex;38900.0;2013;86.0;Preto;0;Maringá;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500.0
2723;Nissan Versa  SV;Flex;38900.0;2013;143.0;Cinza;0;Curitiba;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1600.0
2724;Volkswagen Gol  TEC City;Flex;38900.0;2013;130.285;Prata;0;Belo Horizonte;1;1;1;1;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;1;1000.0
2725;Peugeot 408 Allure;Flex;38900.0;2013;75.0;Prata;0;Joinville;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;1;0;0;1;1;2000.0
2726;Volkswagen Fox  TEC;Flex;38900.0;2014;77.0;Branco;0;Mauá;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1000.0
2727;Citroën C3 Tendance;Flex;38900.0;2013;134.0;Branco;0;Ituiutaba;1;1;1;1;0;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;1;1500.0
2728;Ford Fiesta Sedan SE  Rocam;Flex;38900.0;2014;138.0;Preto;0;São Paulo;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600.0
2729;Nissan Livina S;Flex;38900.0;2014;96.063;Verde;1;Osasco;1;0;1;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1800.0
